;url;Jahr;Laenge;Motor;Liegeplatz;Rumpfmaterial;YW#;Preis_String;Preis;Waehrung;Versteuert;Reserviert;Preis_Updates;Preis_Entwicklung;Preis_Ent_Datum;Datum_Ersterfassung;Datum_Letztes_Update;Alter_Anzeige
493;https://www.yachtworld.de/Boote/1978/trintella-4-3595304/;1978;12;einmotorig / diesel;S.France, Frankreich;GFK (Fiberglas);50289-3595304;EUR60,000 Versteuert;60000,0;euro;Ja;Nein;0;60000.0,;;2021-04-01;;
494;https://www.yachtworld.de/Boote/1964/sole-bay-motorsailer-3550055/;1964;12;einmotorig / diesel;Edinburgh, Edinburgh, Großbritannien;Holz;35144-3550055;£37,500 Versteuert (EUR44,075);44075,0;euro;Ja;Nein;0;44075.0,;;2021-04-01;;
495;https://www.yachtworld.de/Boote/1974/classic-whitehorse-38-3704903/;1974;12;einmotorig / diesel;Ramsgate, Kent, Großbritannien;Anderes;82221-3704903;£34,995 Versteuert (EUR41,130);41130,0;euro;Ja;Nein;0;41130.0,;;2021-04-01;;
496;https://www.yachtworld.de/Boote/1990/bavaria-390-lagoon-3738701/;1990;12;einmotorig / diesel;Marmaris, Türkei;GFK (Fiberglas);66231-3738701;EUR54,000 Versteuert;54000,0;euro;Ja;Nein;0;54000.0,;;2021-04-01;;
497;https://www.yachtworld.de/Boote/1994/beneteau-oceanis-400-3603976/;1994;12;einmotorig / diesel;Galway, Irland;GFK (Fiberglas);74578-3603976;EUR49,500 VersteuertReserviert;49500,0;euro;Ja;Ja;0;49500.0,;;2021-04-01;;
498;https://www.yachtworld.de/Boote/1998/dufour-39-cc-3732753/;1998;12;einmotorig / diesel;Chatham, Kent, Großbritannien;GFK (Fiberglas);82221-3732753;£57,500 (EUR67,581)Reserviert;67581,0;euro;;Ja;0;67581.0,;;2021-04-01;;
499;https://www.yachtworld.de/Boote/1989/oyster-lightwave-395-3723848/;1989;12;  /;Conwy, Conwy, Großbritannien;GFK (Fiberglas);82004-3723848;£39,950 (EUR46,954);46954,0;euro;;Nein;0;46954.0,;;2021-04-01;;
500;https://www.yachtworld.de/Boote/1990/belliure-41-2787606/;1990;12;einmotorig / diesel;Spanien;GFK (Fiberglas);79080-2787606;EUR69,000 Versteuert;69000,0;euro;Ja;Nein;0;69000.0,;;2021-04-01;;
501;https://www.yachtworld.de/Boote/1987/ferretti-yachts-42-altura-3543414/;1987;12;einmotorig / diesel;Liguria, Italien;GFK (Fiberglas);79676-3543414;EUR70,000;70000,0;euro;;Nein;0;70000.0,;;2021-04-01;;
502;https://www.yachtworld.de/Boote/1989/gib-sea-gib-sea-37-3685899/;1989;12;einmotorig / diesel;PORT NAPOLEON, Bouches-du-Rhône, Frankreich;Anderes;51350-3685899;EUR40,000 Versteuert;40000,0;euro;Ja;Nein;0;40000.0,;;2021-04-01;;
503;https://www.yachtworld.de/Boote/1992/grand-soleil-42-3653326/;1992;12;einmotorig / diesel;Port Napoleon, Frankreich;GFK (Fiberglas);51350-3653326;EUR59,000 Versteuert;59000,0;euro;Ja;Nein;0;59000.0,;;2021-04-01;;
504;https://www.yachtworld.de/Boote/1991/j-boats-j-39-3720587/;1991;12;  /;Enkhuizen, Niederlande;GFK (Fiberglas);65111-3720587;EUR49,900 Versteuert;49900,0;euro;Ja;Nein;0;49900.0,;;2021-04-01;;
505;https://www.yachtworld.de/Boote/1981/oyster-39-3693874/;1981;12;einmotorig / diesel;Ipswich, Suffolk, Großbritannien;GFK (Fiberglas);74922-3693874;£57,500 (EUR67,581);67581,0;euro;;Nein;0;67581.0,;;2021-04-01;;
506;https://www.yachtworld.de/Boote/2002/bavaria-40-3729991/;2002;12;einmotorig / diesel;Lefkas, Griechenland;GFK (Fiberglas);81503-3729991;EUR52,000 Nicht versteuert;52000,0;euro;Nein;Nein;0;52000.0,;;2021-04-01;;
507;https://www.yachtworld.de/Boote/1989/jeanneau-sun-charme-39-3542624/;1989;12;einmotorig / diesel;Italia, Italien;GFK (Fiberglas);57770-3542624;EUR49,000;49000,0;euro;;Nein;0;49000.0,;;2021-04-01;;
508;https://www.yachtworld.de/Boote/1993/jeanneau-sun-fast-39-3022550/;1993;12;einmotorig / diesel;Italia, Italien;GFK (Fiberglas);57770-3022550;EUR49,000;49000,0;euro;;Nein;0;49000.0,;;2021-04-01;;
509;https://www.yachtworld.de/Boote/1989/oyster-lightwave-395-2840488/;1989;12;einmotorig / diesel;Bangor, Gwynedd, Großbritannien;GFK (Fiberglas);29424-2840488;£39,995 (EUR47,007);47007,0;euro;;Nein;0;47007.0,;;2021-04-01;;
510;https://www.yachtworld.de/Boote/1980/amel-sharki-3746395/;1980;12;einmotorig / diesel;Mariens de Cogolin, Mediterranean France, Frankreich;GFK (Fiberglas);71371-3746395;EUR59,000 Versteuert;59000,0;euro;Ja;Nein;0;59000.0,;;2021-04-01;;
511;https://www.yachtworld.de/Boote/1989/beneteau-first-405-3728700/;1989;12;einmotorig / diesel;Dronten, Niederlande;GFK (Fiberglas);75918-3728700;EUR55,000 Versteuert;55000,0;euro;Ja;Nein;0;55000.0,;;2021-04-01;;
512;https://www.yachtworld.de/Boote/2003/beneteau-oceanis-clipper-393-3814607/;2003;12;einmotorig / diesel;Murcia, Spanien;GFK (Fiberglas);81960-3814607;EUR65,000;65000,0;euro;;Nein;0;65000.0,;;2021-04-01;;
513;https://www.yachtworld.de/Boote/1997/beneteau-oceanis-400-2819830/;1997;12;einmotorig / diesel;POINTE-A-PITRE, Frankreich;GFK (Fiberglas);80095-2819830;EUR45,000 VersteuertReserviert;45000,0;euro;Ja;Ja;0;45000.0,;;2021-04-01;;
514;https://www.yachtworld.de/Boote/1982/custom-genzel-phantom-38-3613611/;1982;12;einmotorig / diesel;Algarve, Portugal;GFK (Fiberglas);74461-3613611;EUR45,000;45000,0;euro;;Nein;0;45000.0,;;2021-04-01;;
515;https://www.yachtworld.de/Boote/1996/custom-marine-services-vismara-40-3594852/;1996;12;einmotorig / diesel;Italia, Italien;Anderes;57770-3594852;EUR65,000;65000,0;euro;;Nein;0;65000.0,;;2021-04-01;;
516;https://www.yachtworld.de/Boote/1988/dufour-39-3491137/;1988;12;einmotorig / diesel;Breskens, Niederlande;GFK (Fiberglas);80255-3491137;EUR55,000 Versteuert;55000,0;euro;Ja;Nein;0;55000.0,;;2021-04-01;;
517;https://www.yachtworld.de/Boote/1989/dufour-39-sparks-3743282/;1989;12;  /;Antwerp, Belgien;GFK (Fiberglas);80216-3743282;EUR65,000 Versteuert;65000,0;euro;Ja;Nein;0;65000.0,;;2021-04-01;;
518;https://www.yachtworld.de/Boote/1986/grand-soleil-grand-soleil-39--3196848/;1986;12;einmotorig / diesel;Italia, Italien;Anderes;57770-3196848;EUR48,000;48000,0;euro;;Nein;0;48000.0,;;2021-04-01;;
519;https://www.yachtworld.de/Boote/2005/bavaria-38-3815480/;2005;12;einmotorig / diesel;Athens, Griechenland;GFK (Fiberglas);81503-3815480;EUR55,000 Nicht versteuert;55000,0;euro;Nein;Nein;0;55000.0,;;2021-04-01;;
520;https://www.yachtworld.de/Boote/2006/beneteau-cyclades-39-3218638/;2006;12;einmotorig / diesel;Šibenik, Kroatien;GFK (Fiberglas);62889-3218638;EUR59,800 Versteuert;59800,0;euro;Ja;Nein;0;59800.0,;;2021-04-01;;
521;https://www.yachtworld.de/Boote/2007/beneteau-cyclades-39-3729048/;2007;12;einmotorig / diesel;Lefkas, Griechenland;GFK (Fiberglas);81503-3729048;EUR58,000 Nicht versteuert;58000,0;euro;Nein;Nein;0;58000.0,;;2021-04-01;;
522;https://www.yachtworld.de/Boote/2006/beneteau-cyclades-39-3515441/;2006;12;einmotorig / diesel;Athens, Griechenland;GFK (Fiberglas);78466-3515441;EUR59,000 Versteuert;59000,0;euro;Ja;Nein;0;59000.0,;;2021-04-01;;
523;https://www.yachtworld.de/Boote/1989/knierim-eintonner-3598349/;1989;12;einmotorig / diesel;Norddeutschland, Deutschland;Verbund;55309-3598349;EUR64,900;64900,0;euro;;Nein;0;64900.0,;;2021-04-01;;
524;https://www.yachtworld.de/Boote/2007/beneteau-cyclades-39-3816120/;2007;12;einmotorig / diesel;Jamestown, RI;GFK (Fiberglas);77698-3816120;US$80,000 (EUR68,219);68219,0;euro;;Nein;0;68219.0,;;2021-04-01;;
525;https://www.yachtworld.de/Boote/2007/beneteau-cyclades-39-3253562/;2007;12;einmotorig / diesel;Sibenik, Kroatien;GFK (Fiberglas);1590-3253562;EUR65,000 Versteuert;65000,0;euro;Ja;Nein;0;65000.0,;;2021-04-01;;
526;https://www.yachtworld.de/Boote/2000/beneteau-first-40-7-3772572/;2000;12;einmotorig / diesel;Jeselo, Italien;GFK (Fiberglas);80454-3772572;EUR69,000 Versteuert;69000,0;euro;Ja;Nein;0;69000.0,;;2021-04-01;;
527;https://www.yachtworld.de/Boote/1999/beneteau-first-40-7-3751078/;1999;12;einmotorig / diesel;Valencia, Spanien;GFK (Fiberglas);80146-3751078;EUR56,000Reserviert;56000,0;euro;;Ja;0;56000.0,;;2021-04-01;;
528;https://www.yachtworld.de/Boote/1991/bavaria-390-lagoon-3596292/;1991;12;einmotorig / Anderer Treibstoff;Korfu, Griechenland;Anderes;53109-3596292;EUR55,000 Versteuert;55000,0;euro;Ja;Nein;0;55000.0,;;2021-04-01;;
529;https://www.yachtworld.de/Boote/2004/delphia-40-3732947/;2004;12;einmotorig / Anderer Treibstoff;Marche, Italien;Anderes;82073-3732947;EUR64,000;64000,0;euro;;Nein;0;64000.0,;;2021-04-01;;
530;https://www.yachtworld.de/Boote/1998/dufour-41-classic-3666028/;1998;12;einmotorig / diesel;Marines de cogolin, Var, Frankreich;GFK (Fiberglas);80097-3666028;EUR66,500 Versteuert;66500,0;euro;Ja;Nein;0;66500.0,;;2021-04-01;;
531;https://www.yachtworld.de/Boote/1998/formosa-valoon-cruiser-ketch-3153338/;1998;12;einmotorig / diesel;DALMATIA, Kroatien;GFK (Fiberglas);80948-3153338;EUR69,000 Versteuert;69000,0;euro;Ja;Nein;0;69000.0,;;2021-04-01;;
532;https://www.yachtworld.de/Boote/2007/bavaria-39-cruiser-3732689/;2007;12;einmotorig / diesel;Lefkas, Griechenland;GFK (Fiberglas);81503-3732689;EUR57,000 Nicht versteuert;57000,0;euro;Nein;Nein;0;57000.0,;;2021-04-01;;
533;https://www.yachtworld.de/Boote/1998/beneteau-first-40-7-3742846/;1998;12;einmotorig / diesel;Lavagna, Italien;GFK (Fiberglas);74831-3742846;EUR65,000 Versteuert;65000,0;euro;Ja;Nein;0;65000.0,;;2021-04-01;;
534;https://www.yachtworld.de/Boote/2002/beneteau-first-40-7-3815035/;2002;12;einmotorig / diesel;Gosport, Hampshire, Großbritannien;GFK (Fiberglas);82337-3815035;£59,000 (EUR69,344)Reserviert;69344,0;euro;;Ja;0;69344.0,;;2021-04-01;;
535;https://www.yachtworld.de/Boote/2002/elan-40-3723065/;2002;12;einmotorig / diesel;Split, Kroatien;GFK (Fiberglas);1590-3723065;EUR55,000 Nicht versteuert;55000,0;euro;Nein;Nein;0;55000.0,;;2021-04-01;;
536;https://www.yachtworld.de/Boote/1975/essex-boats-salar-40-black-buccaneer-3713415/;1975;12;einmotorig / diesel;MARTIGUES, Bouches-du-Rhône, Frankreich;Anderes;80402-3713415;EUR48,000;48000,0;euro;;Nein;0;48000.0,;;2021-04-01;;
537;https://www.yachtworld.de/Boote/1986/scanyacht-390-ds-3548562/;1986;12;einmotorig / diesel;Vigo, Spanien;GFK (Fiberglas);74807-3548562;EUR68,500 Versteuert;68500,0;euro;Ja;Nein;0;68500.0,;;2021-04-01;;
538;https://www.yachtworld.de/Boote/1978/whitby-yachts-42-3606172/;1978;12;  /;PORT SAINT LOUIS DU RHONE, Frankreich;GFK (Fiberglas);79828-3606172;EUR59,000;59000,0;euro;;Nein;0;59000.0,;;2021-04-01;;
539;https://www.yachtworld.de/Boote/1979/baltic-baltic-c-c-39-3817864/;1979;12;einmotorig / diesel;Cortez, FL;GFK (Fiberglas);80029-3817864;US$49,900 (EUR42,551);42551,0;euro;;Nein;0;42551.0,;;2021-04-01;;
540;https://www.yachtworld.de/Boote/1994/bavaria-39-3764741/;1994;12;einmotorig / diesel;Gosport, Hampshire, Großbritannien;GFK (Fiberglas);78023-3764741;£55,000 Versteuert (EUR64,643)Reserviert;64643,0;euro;Ja;Ja;0;64643.0,;;2021-04-01;;
541;https://www.yachtworld.de/Boote/2006/bavaria-39-cruiser-3643346/;2006;12;  /;Rijeka, Kroatien;GFK (Fiberglas);72731-3643346;EUR57,000;57000,0;euro;;Nein;0;57000.0,;;2021-04-01;;
542;https://www.yachtworld.de/Boote/2001/bavaria-40-cruiser-3689270/;2001;12;einmotorig / diesel;Mar Tirreno, Italien;GFK (Fiberglas);81770-3689270;EUR60,000 Versteuert;60000,0;euro;Ja;Nein;0;60000.0,;;2021-04-01;;
543;https://www.yachtworld.de/Boote/1983/colvic-colvic-victor-40-3124442/;1983;12;  /;Preveza, Griechenland;GFK (Fiberglas);82001-3124442;£34,950 (EUR41,078);41078,0;euro;;Nein;0;41078.0,;;2021-04-01;;
544;https://www.yachtworld.de/Boote/1993/custom-hitchiker-40-3607880/;1993;12;zweimotorig / Benzin;langkawi, Malaysia;Verbund;78000-3607880;EUR50,000;50000,0;euro;;Nein;0;50000.0,;;2021-04-01;;
545;https://www.yachtworld.de/Boote/1993/hitchhiker-40-3155300/;1993;12;zweimotorig / Benzin;Phuket / Thailand, Thailand;Anderes;77193-3155300;EUR50,000;50000,0;euro;;Nein;0;50000.0,;;2021-04-01;;
546;https://www.yachtworld.de/Boote/2011/jeanneau-sun-odyssey-409-3679083/;2011;12;einmotorig / diesel;Gouvia,Corfu, Griechenland;GFK (Fiberglas);77108-3679083;EUR69,500 Nicht versteuertReserviert;69500,0;euro;Nein;Ja;0;69500.0,;;2021-04-01;;
547;https://www.yachtworld.de/Boote/2007/bavaria-39-cruiser-3748687/;2007;12;einmotorig / Anderer Treibstoff;Provence - Alpes - Côte d'Azur, Frankreich;Anderes;66231-3748687;EUR69,000Reserviert;69000,0;euro;;Ja;0;69000.0,;;2021-04-01;;
548;https://www.yachtworld.de/Boote/2003/bavaria-38-3811623/;2003;12;einmotorig / diesel;St.Lucia, Saint Lucia;GFK (Fiberglas);80695-3811623;US$60,000 (EUR51,164);51164,0;euro;;Nein;0;51164.0,;;2021-04-01;;
549;https://www.yachtworld.de/Boote/2001/beneteau-first-40-7-3714059/;2001;12;einmotorig / diesel;Reggio Calabria, Italien;GFK (Fiberglas);75483-3714059;EUR69,000 Versteuert;69000,0;euro;Ja;Nein;0;69000.0,;;2021-04-01;;
550;https://www.yachtworld.de/Boote/2005/bavaria-39-cruiser-3019915/;2005;12;einmotorig / diesel;Lefkas, Griechenland;GFK (Fiberglas);42024-3019915;EUR54,950 Nicht versteuert;54950,0;euro;Nein;Nein;0;54950.0,;;2021-04-01;;
551;https://www.yachtworld.de/Boote/2003/beneteau-393-3653789/;2003;12;einmotorig / diesel;st-Georges, Grenada;GFK (Fiberglas);79440-3653789;Can$99,500 Nicht versteuert (EUR67,530);67530,0;euro;Nein;Nein;0;67530.0,;;2021-04-01;;
552;https://www.yachtworld.de/Boote/2005/beneteau-393-3668070/;2005;12;einmotorig / diesel;Port de Plaisance, St. Maarten/St. Martin;GFK (Fiberglas);13304-3668070;US$64,900 (EUR55,342);55342,0;euro;;Nein;0;55342.0,;;2021-04-01;;
553;https://www.yachtworld.de/Boote/2006/beneteau-cyclades-39-3-39-vat-paid-3160388/;2006;12;  /;Split, Kroatien;GFK (Fiberglas);72731-3160388;EUR59,500 Versteuert;59500,0;euro;Ja;Nein;0;59500.0,;;2021-04-01;;
554;https://www.yachtworld.de/Boote/1978/cal-39-3656989/;1978;12;einmotorig / diesel;Rio Dulce, Guatemala;GFK (Fiberglas);79765-3656989;US$56,000 (EUR47,753);47753,0;euro;;Nein;0;47753.0,;;2021-04-01;;
555;https://www.yachtworld.de/Boote/1974/carter-39-3505048/;1974;12;einmotorig / diesel;Fuerte Ventura, Spanien;GFK (Fiberglas);30626-3505048;£40,000 (EUR47,013);47013,0;euro;;Nein;0;47013.0,;;2021-04-01;;
556;https://www.yachtworld.de/Boote/1955/concordia-39-yawl-3675276/;1955;12;einmotorig / diesel;Saint Augustine, FL;Holz;79068-3675276;US$55,000 (EUR46,900);46900,0;euro;;Nein;0;46900.0,;;2021-04-01;;
557;https://www.yachtworld.de/Boote/1960/concordia-yawl-3562045/;1960;12;  /;Newport, RI;Holz;1877-3562045;US$82,000 (EUR69,924);69924,0;euro;;Nein;0;69924.0,;;2021-04-01;;
558;https://www.yachtworld.de/Boote/1957/concordia-yawl-3490816/;1957;12;  /;Milford, CT;Holz;78590-3490816;US$67,000 (EUR57,133);57133,0;euro;;Nein;0;57133.0,;;2021-04-01;;
559;https://www.yachtworld.de/Boote/1981/corbin-39-center-cockpit-cutter-3248125/;1981;12;einmotorig / diesel;Iroquois, ON;GFK (Fiberglas);12264-3248125;Can$79,900 (EUR54,227);54227,0;euro;;Nein;0;54227.0,;;2021-04-01;;
560;https://www.yachtworld.de/Boote/1988/corbin-aft-cockpit-3820098/;1988;12;einmotorig / diesel;Grasonville, MD;GFK (Fiberglas);19104-3820098;US$54,900 (EUR46,815)Reserviert;46815,0;euro;;Ja;0;46815.0,;;2021-04-01;;
561;https://www.yachtworld.de/Boote/1980/corbin-aft-cockpit-cutter-3822627/;1980;12;einmotorig / diesel;Green Cove Springs, FL;GFK (Fiberglas);82116-3822627;US$58,000 (EUR49,459);49459,0;euro;;Nein;0;49459.0,;;2021-04-01;;
562;https://www.yachtworld.de/Boote/1980/corbin-center-cockpit-2509266/;1980;12;einmotorig / diesel;Québec, QC;GFK (Fiberglas);1579-2509266;Can$69,000 Versteuert (EUR46,830)Reserviert;46830,0;euro;Ja;Ja;0;46830.0,;;2021-04-01;;
563;https://www.yachtworld.de/Boote/1989/corbin-pilot-house-cutter-3664381/;1989;12;einmotorig / diesel;Fort Pierce, FL;GFK (Fiberglas);1783-3664381;US$49,000 (EUR41,784);41784,0;euro;;Nein;0;41784.0,;;2021-04-01;;
564;https://www.yachtworld.de/Boote/1978/custom--ami-landfall-39-3178457/;1978;12;  /;Italien;GFK (Fiberglas);72731-3178457;EUR44,000 Versteuert;44000,0;euro;Ja;Nein;0;44000.0,;;2021-04-01;;
565;https://www.yachtworld.de/Boote/1977/ericson-39b-3748601/;1977;12;einmotorig / diesel;San Diego, CA;GFK (Fiberglas);79371-3748601;US$52,500 (EUR44,768);44768,0;euro;;Nein;0;44768.0,;;2021-04-01;;
566;https://www.yachtworld.de/Boote/1988/freedom-39-3690858/;1988;12;  /;St Peter Port, Guernesey;GFK (Fiberglas);76028-3690858;£47,500 Versteuert (EUR55,828)Reserviert;55828,0;euro;Ja;Ja;0;55828.0,;;2021-04-01;;
567;https://www.yachtworld.de/Boote/1985/freedom-39-3721521/;1985;12;einmotorig / diesel;San Diego, CA;GFK (Fiberglas);1634-3721521;US$59,000 (EUR50,311);50311,0;euro;;Nein;0;50311.0,;;2021-04-01;;
568;https://www.yachtworld.de/Boote/1985/freedom-39-ketch-3719304/;1985;12;einmotorig / diesel;Huntington, NY;GFK (Fiberglas);1632-3719304;US$69,000 (EUR58,839);58839,0;euro;;Nein;0;58839.0,;;2021-04-01;;
569;https://www.yachtworld.de/Boote/1981/gulfstar-sailmaster-3745032/;1981;12;einmotorig / diesel;Galesville, MD;GFK (Fiberglas);6944-3745032;US$70,000 (EUR59,691);59691,0;euro;;Nein;0;59691.0,;;2021-04-01;;
570;https://www.yachtworld.de/Boote/1981/gulfstar-sailmaster-39-mki-3708039/;1981;12;einmotorig / diesel;Port Charlotte, FL;GFK (Fiberglas);74679-3708039;US$69,750 (EUR59,478);59478,0;euro;;Nein;0;59478.0,;;2021-04-01;;
571;https://www.yachtworld.de/Boote/2008/jeanneau-sun-odyssey-39i-3740431/;2008;12;  /;Northen Greece, Griechenland;GFK (Fiberglas);72731-3740431;EUR65,000;65000,0;euro;;Nein;0;65000.0,;;2021-04-01;;
572;https://www.yachtworld.de/Boote/1989/ketch-thira-118-3722361/;1989;12;einmotorig / diesel;Hobart, Tasmania, Australien;Stahl;77061-3722361;EUR46,100 Versteuert;46100,0;euro;Ja;Nein;0;46100.0,;;2021-04-01;;
573;https://www.yachtworld.de/Boote/1986/nautor-swan-391-3820011/;1986;12;  /;Kingston, Jamaika;GFK (Fiberglas);1642-3820011;US$79,000 Nicht versteuert (EUR67,366);67366,0;euro;Nein;Nein;0;67366.0,;;2021-04-01;;
574;https://www.yachtworld.de/Boote/1972/nautor-swan-40-3696150/;1972;12;einmotorig / diesel;Falmouth, ME;GFK (Fiberglas);1852-3696150;US$49,000 (EUR41,784);41784,0;euro;;Nein;0;41784.0,;;2021-04-01;;
575;https://www.yachtworld.de/Boote/1981/nicholson-39-3723069/;1981;12;einmotorig / diesel;Oriental, NC;GFK (Fiberglas);2185-3723069;US$50,000 (EUR42,637);42637,0;euro;;Nein;0;42637.0,;;2021-04-01;;
576;https://www.yachtworld.de/Boote/1987/soverel-sloop-3675413/;1987;12;einmotorig / diesel;Milwaukee, WI;GFK (Fiberglas);74905-3675413;US$59,500 (EUR50,738);50738,0;euro;;Nein;0;50738.0,;;2021-04-01;;
577;https://www.yachtworld.de/Boote/1955/wiley-wiley39-3469633/;1955;12;einmotorig / diesel;Clinton, CT;Anderes;57729-3469633;US$78,000 (EUR66,513);66513,0;euro;;Nein;0;66513.0,;;2021-04-01;;
578;https://www.yachtworld.de/Boote/1977/nicholson-39-ketch-3812547/;1977;12;  /;ACI Slano, Kroatien;GFK (Fiberglas);62889-3812547;£52,000 Versteuert (EUR61,117);61117,0;euro;Ja;Nein;0;61117.0,;;2021-04-01;;
579;https://www.yachtworld.de/Boote/1992/dehler-39-cws-3577891/;1992;12;einmotorig / diesel;Trieste, Friuli-Venezia Giulia, Italien;GFK (Fiberglas);75546-3577891;EUR49,900;49900,0;euro;;Nein;0;49900.0,;;2021-04-01;;
580;https://www.yachtworld.de/Boote/1998/bavaria-38-holiday-3820227/;1998;12;einmotorig / diesel;Athens, Griechenland;GFK (Fiberglas);78466-3820227;EUR48,000 Versteuert;48000,0;euro;Ja;Nein;0;48000.0,;;2021-04-01;;
581;https://www.yachtworld.de/Boote/1993/j-t-a-france-lab-1-2-3104962/;1993;12;  /;Pyrénées-Atlantiques, Frankreich;GFK (Fiberglas);51350-3104962;EUR49,000 Versteuert;49000,0;euro;Ja;Nein;0;49000.0,;;2021-04-01;;
582;https://www.yachtworld.de/Boote/2004/bavaria-38-3225752/;2004;12;einmotorig / diesel;Split, Kroatien;GFK (Fiberglas);1590-3225752;EUR55,000 Nicht versteuert;55000,0;euro;Nein;Nein;0;55000.0,;;2021-04-01;;
583;https://www.yachtworld.de/Boote/1991/bavaria-390-caribic-3685118/;1991;12;einmotorig / diesel;-, Griechenland;GFK (Fiberglas);75232-3685118;EUR49,900 Versteuert;49900,0;euro;Ja;Nein;0;49900.0,;;2021-04-01;;
584;https://www.yachtworld.de/Boote/2006/elan-384-impression-3726248/;2006;12;einmotorig / diesel;Rovinj , Kroatien;GFK (Fiberglas);78716-3726248;EUR60,000 Nicht versteuert;60000,0;euro;Nein;Nein;0;60000.0,;;2021-04-01;;
585;https://www.yachtworld.de/Boote/2006/elan-384-impression-3726214/;2006;12;  /;Dubrovnik, Kroatien;GFK (Fiberglas);62889-3726214;EUR60,000 Nicht versteuert;60000,0;euro;Nein;Nein;0;60000.0,;;2021-04-01;;
586;https://www.yachtworld.de/Boote/2003/gib-sea-41-3709305/;2003;12;einmotorig / diesel;Corfu, Griechenland;GFK (Fiberglas);82011-3709305;EUR51,000;51000,0;euro;;Nein;0;51000.0,;;2021-04-01;;
587;https://www.yachtworld.de/Boote/1978/baltic-39-3565190/;1978;12;einmotorig / diesel;Andijk, Niederlande;GFK (Fiberglas);75918-3565190;EUR49,999 Versteuert;49999,0;euro;Ja;Nein;0;49999.0,;;2021-04-01;;
588;https://www.yachtworld.de/Boote/2002/bavaria-38-3736810/;2002;12;einmotorig / diesel;Lefkas, Griechenland;GFK (Fiberglas);81952-3736810;EUR57,990 Versteuert;57990,0;euro;Ja;Nein;0;57990.0,;;2021-04-01;;
589;https://www.yachtworld.de/Boote/2003/beneteau-393-3645859/;2003;12;einmotorig / diesel;Nanny Cay, Britische Jungferninseln;GFK (Fiberglas);1469-3645859;US$69,000 (EUR58,839);58839,0;euro;;Nein;0;58839.0,;;2021-04-01;;
590;https://www.yachtworld.de/Boote/1988/beneteau-oceanis-39-3785744/;1988;12;  /;Green Cove Springs, FL;GFK (Fiberglas);1783-3785744;US$52,500 (EUR44,768);44768,0;euro;;Nein;0;44768.0,;;2021-04-01;;
591;https://www.yachtworld.de/Boote/1980/cal-mk-ii-3712356/;1980;12;einmotorig / diesel;Holland, MI;GFK (Fiberglas);33264-3712356;US$59,900 (EUR51,079);51079,0;euro;;Nein;0;51079.0,;;2021-04-01;;
592;https://www.yachtworld.de/Boote/1957/concordia-39-3745090/;1957;12;einmotorig / diesel;Charlotte, VT;Holz;1530-3745090;US$75,000 (EUR63,955);63955,0;euro;;Nein;0;63955.0,;;2021-04-01;;
593;https://www.yachtworld.de/Boote/1979/creekmore-aft-cockpit-3811624/;1979;12;  /;Key West, FL;GFK (Fiberglas);64991-3811624;US$80,000 (EUR68,219);68219,0;euro;;Nein;0;68219.0,;;2021-04-01;;
594;https://www.yachtworld.de/Boote/1977/fast-passage-39-3602671/;1977;12;einmotorig / diesel;Seattle, WA USA - Shown by Appointment, WA;GFK (Fiberglas);78547-3602671;US$69,900 (EUR59,606);59606,0;euro;;Nein;0;59606.0,;;2021-04-01;;
595;https://www.yachtworld.de/Boote/1985/grand-soleil-39-3651367/;1985;12;einmotorig / diesel;Cataumet, MA;GFK (Fiberglas);39384-3651367;US$79,000 (EUR67,366);67366,0;euro;;Nein;0;67366.0,;;2021-04-01;;
596;https://www.yachtworld.de/Boote/1977/westsail-32-3689411/;1977;12;einmotorig / diesel;Port Washington, NY;GFK (Fiberglas);1709-3689411;US$49,900 (EUR42,551);42551,0;euro;;Nein;0;42551.0,;;2021-04-01;;
597;https://www.yachtworld.de/Boote/1970/alden-39-3597959/;1970;12;einmotorig / diesel;Dumbarton, West Dunbartonshire, Großbritannien;GFK (Fiberglas);35144-3597959;£35,000 (EUR41,136);41136,0;euro;;Nein;0;41136.0,;;2021-04-01;;
598;https://www.yachtworld.de/Boote/2004/bavaria-38-3560999/;2004;12;einmotorig / diesel;MARMARIS, Türkei;GFK (Fiberglas);66231-3560999;EUR57,000 VersteuertReserviert;57000,0;euro;Ja;Ja;0;57000.0,;;2021-04-01;;
599;https://www.yachtworld.de/Boote/1979/nab-38-3704498/;1979;12;einmotorig / diesel;BN1, Großbritannien;GFK (Fiberglas);79921-3704498;£39,950 (EUR46,954);46954,0;euro;;Nein;0;46954.0,;;2021-04-01;;
600;https://www.yachtworld.de/Boote/1955/custom-c-n-d-este-cutter-11-77-3523415/;1955;12;einmotorig / diesel;Italia, Italien;Holz;57770-3523415;EUR45,000;45000,0;euro;;Nein;0;45000.0,;;2021-04-01;;
601;https://www.yachtworld.de/Boote/2021/lagoon-40-3741460/;2021;12;zweimotorig / diesel;Barcelona, Spanien;GFK (Fiberglas);78651-3741460;EUR59,812;59812,0;euro;;Nein;0;59812.0,;;2021-04-01;;
602;https://www.yachtworld.de/Boote/1968/custom-le-comte-northeast-38-3820571/;1968;12;einmotorig / diesel;Marciana Marina, Toscana, Italien;GFK (Fiberglas);79679-3820571;EUR55,000 Versteuert;55000,0;euro;Ja;Nein;0;55000.0,;;2021-04-01;;
